TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
鴻海股價大漲 爭奪市值亞軍,2019/4/1 11:46,股市,外資調高鴻海(2317)投資評等到加碼，加上去年每股純益8.03元，表現優於法人預期，激勵今(1)日股價大漲，盤中一度...,"外資調高鴻海(2317)投資評等到加碼，加上去年每股純益8.03元，表現優於法人預期，激勵今(1)日股價大漲，盤中一度拉升至80.5元，漲幅9.52%，市值激增下超越第二大的台塑化，爭奪市值亞軍。 
鴻海去年第4季稅後純益626.19億元，創史上第三高，季增151.7%，年減12.6%，單季每股純益4.06元，單季毛利率7%，季增1.13個百分點，年增0.9個百分點，第4季營業利益642.8億元，季增104.9%，年增98.3%，創歷史次高；累計去年稅後純益1,290.65億元，每股純益8.03元。 
鴻海去年第4季財報讓外資驚艷，表現超出外資原先的預估值，認為鴻海在成本控管的成效更好了，對後續鴻海展望翻多，將投資評等調高至加碼；三大法人上周五同步買超鴻海，外資更是連續買超4個交易日，成為推升鴻海股價上漲的主要動能。 
鴻海董事長郭台銘連續4個月加碼自家股票，2月再買進1500張，初估約投入23.7億元，買進3萬4520張股票，郭台銘從去年11月開始買進鴻海股票，已連續4個月買進，手中持股增至133萬1998張，持股比約9.6%。 
基本面表現優於預期，外資翻多看待，鴻海今日成為台股多頭領軍指標，早盤以77元開高後一路走高，盤中拉升至80.5元，已逼近漲停80.8元，盤中成交量已逾10萬張，單日市值激增970.41億元，合計市值則達1兆1159.71億元，盤中擠下市值第二的台塑化。鴻海董事長郭台銘。報系資料照 分享   facebook","鴻海,外資",聯合新聞網,https://udn.com/news/story/7251/3730602
台股攻今年新高 功臣首推台積電、鴻海,2019/4/1 12:22,股市,"台股今(1)日未受共機飛越海峽中線的消息衝擊，早盤開高直接攻上10700點之上，一度衝達10,735.07點，創下去年...","台股今(1)日未受共機飛越海峽中線的消息衝擊，早盤開高直接攻上10700點之上，一度衝達10,735.07點，創下去年10月以來5個月波段高點，領漲指標首推權王台積電(2330)及鴻海，鴻海盤中亮燈攻上漲停80.8元，市值增逾千億元，擠下台塑化，爭奪市值二哥地位；只可惜股王大立光開高後股價翻黑，三王表現略有不同。 
外資追捧蘋概三王，看好台積電第2季及鴻海毛利趨勢，上調台積目標價至275元，同時也看多鴻海，調升評等到加碼，目標價84元；大立光也有6家外資看好可衝破5,000元；最新另有亞系外資調高鴻海投資評級至買進，目標價上調到93.5元。 
台股今日盤中在睽違7個月後重新攻上10,700點關卡之上，創下今年來新高，首要推升動能來自台積電及鴻海，台積電以251元開高，單日市值增加1426.17億元；鴻海更是開高走高，盤中亮燈攻上漲停80.8元，飆上4個月波段高點，市值激增1011.99億元，擠下台塑化，爭奪市值二哥地位。台積電。 路透 分享   facebook","台積電,鴻海,台塑化",聯合新聞網,https://udn.com/news/story/7251/3730711
陸股率亞股大漲 陸製造業PMI回溫之速令市場士氣大振,2019/4/1 11:32,全球,亞洲股市今天（1日）大漲，美股期指也上漲，美債下跌，中國製造業採購經理人指數（PMI）勁升，有助緩和市場對全球經濟減速...,"亞洲股市今天（1日）大漲，美股期指也上漲，美債下跌，中國製造業採購經理人指數（PMI）勁升，有助緩和市場對全球經濟減速的顧慮。 
中國製造業PMI創7年來最大升幅的激勵下，大中華三地股市齊升。日本日經225指數也大漲2.2%，標普500指數期指漲0.7%。 
上證綜指延續上周五大漲勢頭，今日一舉突破前期盤中高點，股指創下十個月來最高；恒生指數五連漲。台股指數升至近半年高位，鴻海創逾27年來最大漲幅，並率其他電子類領漲。 
新時代證券策略分析師樊繼拓告訴彭博，陸股主要受到PMI數據超預期提振，不過PMI的持續性還需要後期驗證，往年這個時期PMI都不錯，因此預計大盤之後暫不會快速上漲，還會是區間震盪的格局；市場擔心的業績情況還需要繼續確認。 
美銀美林中國經濟師指出，「我們認為政策寬鬆的效益發酵，率先推動PMI指標上揚。此外，減稅減費大於預期，財務狀況好轉，也有助提振製造業業信心。」 
中國3月製造業採購經理人指數(PMI)從2月份的49.2升至50.5，創下自2012年以來的最大月度漲幅，超出了所有經濟學家的預估，表明該全球第二大經濟體走穩，預示全球前景將改善。 
今天上午10:50，上證綜指大漲2.4%；滬深300指數上漲2.5%。恒生指數上漲1.7%，自2018年10月30日的收盤低點漲逾20%，邁向牛市。 
台股加權指數上漲0.6%，對台股指數貢獻最大的個股：台積電(2330 TT)上漲1.6%，鴻海(2317TT)上漲7.6%。鴻海第4季淨利台幣626億元，優於分析師預期，得益於削減成本的努力。中國3月製造業採購經理人指數(PMI)從2月的49.2升至50.5，超出了所有經濟學家的預估。路透 分享   facebook","PMI,台股",聯合新聞網,https://udn.com/news/story/6811/3730545
鴻海收漲停晉升市值二哥 成交量爆出史上第三高,2019/4/1 14:01,股市,"鴻海(2317)去年稅後純益1,290.65億元，優於法人預期，每股純益8.03元，外資展望翻多，調高目標價及評等，推...","鴻海。 聯合報系資料照片／記者尹慧中攝影 分享   facebook     鴻海(2317)去年稅後純益1,290.65億元，優於法人預期，每股純益8.03元，外資展望翻多，調高目標價及評等，推升今(1)日股價開高走高攻上漲停80.8元作收，成交量爆出16萬8224張，為2017年4月5日以來的大量，寫下歷史第三高成交量，同時晉升第二大市值公司。 
從成交量來看有一個有趣的巧合，在2017年4月5日成交量高達17萬507張，為歷史次高的成交量，僅次於2012年5月間的31萬張歷史天量，當天是4月的第一個交易日，今日寫下歷史第三高成交量，同樣也是4月的第一個交易日。 
鴻海去年第4季稅後純益626.19億元，創史上第三高，季增151.7%，年減12.6%，單季每股純益4.06元，較第3季EPS 1.57元高，但較2017年第4季EPS 4.14元，小幅衰退，單季毛利率7%，，季增1.13個百分點，年增0.9個百分點，第4季營業利益642.8億元，季增104.9%，年增98.3%，是歷史次高。 
鴻海董事長郭台銘連續4個月加碼自家股票，2月再買進1500張，初估約投入23.7億元，買進3萬4520張股票，郭台銘從去年11月開始買進鴻海股票，已連續4個月買進，手中持股增至133萬1998張，持股比約9.6%。 
鴻海去年第4季財報讓外資驚艷，表現超出外資原先的預估值，認為鴻海在成本控管的成效更好了，對後續鴻海展望翻多，將投資評等調高至加碼，目標價84元；另有亞系外資調高鴻海投資評級至買進，目標價上調到93.5元。 
三大法人上周五同步買超鴻海，外資更是連續買超4個交易日，成為推升鴻海股價上漲的主要動能，今日股價跳空開高開高走高，早盤以77元開高，終場收在漲停80.8元，上漲7.3元，創下去年11月2日以來的高點價位，單日市值激增1011.99億元，合計市值達1兆1201.3億元，擠下台塑化，站上市值二哥地位。",鴻海,聯合新聞網,https://udn.com/news/story/7251/3730976
1619上市櫃公司率先公布財報 市場靜待鴻海等大廠表現,2019/4/1 11:22,股市,"上市櫃公司將在今（1）日公布完成去年第4季財報、全年年報；截至目前為止，已有1,619家公司率先公布完成，各家合計總金...","上市櫃公司將在今（1）日公布完成去年第4季財報、全年年報；截至目前為止，已有1,619家公司率先公布完成，各家合計總金額已逾3,600億元，是否可突破前一年度同期、去年第3季在6,300~6,500億元、交出季與年雙增的好成績，市場正在靜待鴻海（2317）、仁寶等大廠的最後公布數據。 
根據統計，截至目前為止，有1,619家公司公布財報完成，目前稅後純益總金額為3,602億元，與前一年第4季的6,362億元、去年第3季6,564億元，差距近3,000億元；由於目前還有泰山、遠東新、鴻海、仁寶、大同、遠百等百餘家公司還未將賜教數據輸入股市觀測站，台股整體去年第4季獲利能否交出季、年雙成長的好績效，市場正在觀望相關公司動向。 
在去年全年表現方面，這1,619家公司合計獲利則達1.94兆元，與2017年的2.22兆元，也有近3,000億元的差距，其中，年成長的公司有670家、衰退的則有949家。 
目前每股盈餘（EPS）最高的是股王大立光的181.67元，被動元件雙雄的國巨80.3元、華新科40.75元，分居二、三名；其它超過20元的還有緯穎、可成、精華、環球晶、牧德、譜瑞-KY、長科、旭隼、群聯、精測、凱美、矽力-KY與信驊。 
總計去年獲利賺逾一個股本的公司有82家，全年EPS為正數的公司總計達1,300家，占比過半。","財報,鴻海",聯合新聞網,https://udn.com/news/story/7251/3730524
看好高雄！ 韓國瑜爆料：阿里巴巴馬雲說想來拜訪,2019/4/1 13:50,要聞,高市長韓國瑜今上午到議會備詢時說，阿里巴巴馬雲來函給他，表示希望有機會來高雄拜訪，希望跟高雄青年座談。國民黨團質詢時替...,"高市長韓國瑜。記者謝梅芬／攝影 分享   facebook     高市長韓國瑜今上午到議會備詢時說，阿里巴巴馬雲來函給他，表示希望有機會來高雄拜訪，希望跟高雄青年座談。國民黨團質詢時替韓國瑜抱屈，要民進黨不要再抹紅抹黑，議員李雅靜更要市府提供陳菊過去2次訪陸的考察報告。 
高市議會上午國民黨團質詢時間，國民黨議員輪流質詢。曾俊傑和蔡金晏均替韓國瑜被抹紅抹黑抱屈，表示韓國瑜說得很清楚，就是熱愛中華民國、支持九二共識，民進黨厲害，就去拿訂單。李雅靜要求市府，會後提供關於前市長陳菊過去兩趟大陸行的考察報告等資料。 
面對藍營替他抱屈，韓國瑜說，他心裡很篤定，就是一心為高雄打拚，什麼都不怕。談到成立青年局、推動自由經濟貿易區等產業經濟議題時，他並主動爆料說，前天有好消息，阿里巴巴馬雲來函給他，希望有機會來高雄拜訪，希望跟高雄青年座談，那再加上鴻海董事長郭台銘和國巨等投資，水就會逐漸煮開。 
議員黃紹庭則說，韓的政大碩士論文就有提到兩岸一國兩制不可行，痛批民進黨還抹紅抹黑，還說外交使節不進中聯辦，但美國、英國總領事都進中聯辦，怎麼韓國瑜去就被扣上紅帽？ 
黃紹庭並問，去大陸出訪前，是否有跟中央哪個單位說過？韓國瑜請副市長葉匡時回答，葉說，出發前，在行政院會有碰到陸委會主委陳銘通，陳有問去港澳會否見特首、中聯辦，他回說有可能，但沒說一定會，因當時確實只知道有可能，而就點頭說他知道了。 
黃紹庭批陳明通既然知道了，那就要出來說清楚講明白。許崑源也幫腔說，民進黨就是這樣。陳美雅則問市長，城市光榮感有沒提升？韓國瑜說，有委託山水調查，今年3月底，市民光榮感76%，其中青年學生83%、專科80.9%、女性79%等。高市長韓國瑜今上午到議會備詢時說，阿里巴巴馬雲來函給他，表示希望有機會來高雄拜訪。記者蔡孟妤／攝影 分享   facebook","韓國瑜,民進黨,國民黨,馬雲",聯合新聞網,https://udn.com/news/story/12927/3730956
台股淺嘗10700點 滾量撐小紅,2019/4/1 14:37,股市,"台股今（1）開高，一度大漲近百點，攻上10,700點，再創今年新高。不過後場震盪走低，雖一度翻黑，但終場仍撐小紅，以上漲1.59點，收在10，642.63點，成交量逾1,530億元。","台股今開高，一度大漲近百點，攻上10,700點，再創今年新高。不過後場震盪走低，但終場仍撐小紅， 圖／聯合報系資料照片 分享   facebook      
台股今（1）開高，一度大漲近百點，攻上10,700點，再創今年新高。不過後場震盪走低，雖一度翻黑，但終場仍撐小紅，以上漲1.59點，收在10，642.63點，成交量逾1,530億元。 
不畏昨日兩架中共空軍「殲11」戰機在澎湖西南方飛越海峽中線，與我方戰機對峙長達十分鐘影響，加上日韓股市今均上漲帶動下，台股指數今在電子權值股領軍下，盤中最高來到10,735點。 
國泰證期顧問處經理蔡明翰指出，近年來政治因素對加權指數的影響有限，原因在於先前多次造成短線恐慌，投資人因而減碼持股，但事件影響性也短，且通常伴隨指數走揚，而股市中長線仍要回歸到企業獲利、經濟面等，因此對短線不理性的事件影響性逐漸降低，投資人亦不必過度恐慌。 
台股今日持續創今年新高，不過，午盤在觀望氣氛濃之下，在10,700點關卡下震盪，且一度翻黑。整體而言，台股在亞股中表現強勢，今日在鴻海（2317）嗔量逾16.8萬張之下，帶動指數成交量也放大，預期在美股震盪走高之下，台股後續仍有走高機會。 
今日台股漲勢主要功臣在電子權值股，台積電與鴻海雙雙貢獻30多點，鴻海在毛利率提升帶動獲利上升，超乎市場預期，去年第4季創歷史第3高好表現，帶動今日股價強勢帶量走揚超過9%，且日前處分阿里巴巴股權，交易總金額約達122.54億元入袋。 
今年來鴻海表現都不如大盤，今開啟落後補漲，後續表現值得關注，究竟是反應財報亮眼，還是市場對董事長郭台銘選總統有所期待，值得觀察。 
日盛投顧協理鐘國忠指出，由於前二月營收與去年表現前二月營收表現略持平，且第一季外資大幅買超千億，後續除了關注外資法人動向外，還有本周股王大立光將公布上月營收、清明連假後下周一多家公司公布營收，以及今日為年報最終公布日期等基本面題材將左右本月台股行情表現。","台股,鴻海,營收",聯合新聞網,https://udn.com/news/story/7251/3730880
說不定還有其他人？韓國瑜：2020我們靜觀其變,2019/4/1 11:46,要聞,高雄市長韓國瑜今天上午在聯訪時強調，2020年總統選舉藍軍除了現有外，說不定還有其他人，「我們靜觀其變」，今天上午又有...,"高雄市長韓國瑜今天上午在聯訪時強調，2020年總統選舉藍軍除了現有外，說不定還有其他人，「我們靜觀其變」，今天上午又有戲劇性的變化，打到鴻海集團郭台銘董事長，反正又還沒有領表，再次強調目前完全不考慮2020。 
高雄市議會中場休息時間，高雄市長韓國瑜接受媒體聯訪，被問到是否參選總統、是不是在等鴻海董總裁郭台銘，韓妙答「我在想高雄芭樂怎麼銷售」，也說目前完全不考慮2020年選舉，受高雄市民所託，市民期待就是把經濟搞好，讓高雄這個280萬人口的經濟巨人站起。 
是否問鼎總統大位，韓也沒把話說死，僅說「大家就靜觀其變，且目前也還沒領表啊」。 
談到農產銷售，韓國瑜說，所有幫助農民的事都樂觀其成，心存感謝，絕不會分藍綠，更不會小鼻子、小眼睛，不會分彼此。 
韓國瑜日前提到昔日阿里山茶葉交貨時出現農藥殘留問題，引起嘉義縣長翁章梁、立委陳明文等人反擊，要求韓說清楚講明白，對此韓重申，他是想表達交貨須確保產品品質，自己20、30年來持續喝台灣茶，「請茶農不要對我生氣，不要誤會我」。高雄市長韓國瑜今天上午在聯訪時強調，2020年總統選舉藍軍除了現有外，說不定還有其他人，「我們靜觀其變」，像天上午又有戲劇性的變化，不然，打到鴻海集團郭台銘董事長，反正又還沒有領表，再次強調目前完全不考慮2020。記者謝梅芬／攝影 分享   facebook","韓國瑜,高雄市",聯合新聞網,https://udn.com/news/story/12653/3730603
鴻海飆漲停 市值突破1.12兆僅次於台積電,2019/4/1 14:32,產經,鴻海在業績題材及外資調高評等下，股價今天終場收在漲停80.8元，成交量放大達16.8萬張；若以減資後股本138.63億股...,"鴻海展望今年集團布局，總裁郭台銘先前宣示今年業績成長再創新高的決心，目前集團加上關聯企業群創和日本夏普等，業績已經突破6兆元，今年仍將持續開闢新領域。。 報系資料照／記者劉學聖攝影 分享   facebook     鴻海在業績題材及外資調高評等下，股價今天終場收在漲停80.8元，成交量放大達16.8萬張；若以減資後股本138.63億股粗估，市值突破1.12兆元，僅次於台積電。 
鴻海去年第4季歸屬母公司業主淨利新台幣626.19億元，季增率達151.72%，比前年同期減少12.62%。鴻海去年第4季每股稅後純益（EPS）4.06元，優於去年第3季的1.57元，略低於前年同期的4.14元，創歷年單季第3高。 
從去年全年來看，鴻海歸屬母公司業主淨利1290.65億元，較前年減少6.97%；去年每股稅後純益8.03元，略優於前年的8.01元。 
亞系外資出具報告將鴻海投資評等調升為買進，目標價從73.5元調升到93.5元。亞系外資指出，鴻海去年第4季財報秀出肌肉，獲利強勁復甦，重建投資者的信心。預估今年鴻海集團業績可較去年小幅成長低個位數百分點，續創歷史新高，今年本業營業利益表現可望較去年佳；認為對於鴻海今年展望可放遠，不侷限今年上半年的季節性淡季。 
另一家亞系外資報告將鴻海目標價從81.7元調升到84元，投資評等從中立調升到優於大盤，認為鴻海去年第4季毛利率優於預期，主要是產能利用率提高與良率改善，去年第4季費用減少，讓本業營業利益增加。展望今年需觀察iPhone銷售狀況，預期鴻海今年業績可能較去年小幅減少低個位數百分點，不過由於費用管控，今年鴻海本業營業利益可望維持穩定。 
鴻海展望今年集團布局，總裁郭台銘先前宣示今年業績成長再創新高的決心，目前集團加上關聯企業群創和日本夏普等，業績已經突破6兆元，今年仍將持續開闢新領域。",鴻海,聯合新聞網,https://udn.com/news/story/7240/3731012
鴻海漲停 台股一度翻黑收小紅,2019/4/1 14:57,股市,美股上週五大漲，台股早盤大漲近百點，但中午過後獲利了結賣壓出籠，隨著量能擴大，指數一度翻黑，但收盤仍小漲1.59點。鴻海...,"鴻海。 聯合報系資料照片／記者尹慧中攝影 分享   facebook     美股上週五大漲，台股早盤大漲近百點，但中午過後獲利了結賣壓出籠，隨著量能擴大，指數一度翻黑，但收盤仍小漲1.59點。鴻海收漲停價新台幣80.8元。 
加權指數終場收在10642.63點，小漲1.59點，漲幅0.01%，成交值放大至1530.56億元。8大類股當中以機電類股最強，泥窯、食品類股小漲，包括金融類股在內的各類股都下跌。 
蘋概3雄當中，鴻海盤中來到漲停價80.8元，並鎖至收盤，成交量逾16.8萬張。台積電盤中小漲，但收在平盤價245.5元。大立光中場過後走低，收在4480元，下跌2.6%。 
蘋股機殼供應商可成收在246.5元，上漲4%。 
國泰證期顧問部經理蔡明翰指出，在美股大漲、陸股強勢帶動下，台股今天開高走高，雖然中午過後因獲利回吐賣壓出籠，走勢震盪，但漲多拉回，整理過後，仍可望回升。 
蔡明翰表示，即便接下來休長假期間，應該也以出現正向訊息的機率較高，只是不知能否推升美股上漲，進而帶動台股，但偏多格局未變。現階段以個股表現為主，在快速輪動下，一旦股價漲多，仍應適度減碼。短線手機、5G族群可留意。","台股,美股",聯合新聞網,https://udn.com/news/story/7251/3731009
白綠合作大於1？ 柯P：大於2才要討論,2019/4/1 11:48,要聞,高雄市長韓國瑜前晚在臉書上發文表示，「就這4年的時間，我會讓大家看見我履行諾言的決心與毅力。」被外界解讀是要做滿市長不...,"台北市長柯文哲（圖）上午前往幸安國小，參與前進校園宣導活動記者會。記者許正宏／攝影 分享   facebook      
高雄市長韓國瑜前晚在臉書上發文表示，「就這4年的時間，我會讓大家看見我履行諾言的決心與毅力。」被外界解讀是要做滿市長不選總統，如今又傳出韓國瑜想禮讓選後互動良好的鴻海董事長郭台銘參選。 
對此，同樣被視為2020總統大選熱門人選之一的台北市長柯文哲則是搬出數學「貝氏定理」，強調現在想這些都是浪費時間，自己已經講得很清楚，有去登記就有選，沒有登記就沒有選，所以何必浪費時間。 
柯文哲說，現在局面變化這麼快，自己都說不要理他們，每天做自己的事情就好了。 
對於綠委莊瑞雄日前表示，如果白綠能合作，將是1加1大於1。柯文哲則說，1加1大於1，這在數學上不用討論，大於2才要討論。 
至於若要和綠營合作，覺得是蔡英文總統，還是行政院前院長賴清德比較好合作？柯文哲則說「再說吧」。 
台北市長柯文哲（圖）上午前往幸安國小，參與前進校園宣導活動記者會。記者許正宏／攝影 分享   facebook      
台北市長柯文哲（圖）上午前往幸安國小，參與前進校園宣導活動記者會。記者許正宏／攝影 分享   facebook","柯文哲,韓國瑜",聯合新聞網,https://udn.com/news/story/12653/3730613
噴量16.8萬張! 鴻海漲停重登台股市值后座,2019/4/1 13:52,股市,"鴻海（2317）今（1）日爆量16萬8,224張拉漲停，直接衝破年線，重登80元大關，收在80.8元，市值隨之大增至逾1.1兆元，超過台塑化（6505），重返台股市值后座。","鴻海董事長郭台銘。 圖／聯合報系資料照片 分享   facebook      
鴻海（2317）今（1）日爆量16萬8,224張拉漲停，直接衝破年線，重登80元大關，收在80.8元，市值隨之大增至逾1.1兆元，超過台塑化（6505），重返台股市值后座。 
據證交所統計，今年第一季底，也就是上周五（3月29日）的鴻海市值為1兆189.3億元，台塑化市值為1兆1,002.4億元，兩者市值差距813.1億元。今日鴻海股價爆量漲停，台塑化今日盤中走勢則相對疲軟，盤中股價多數時間在平盤之下，跌幅約1.2%左右。 
如以每股80元計算的鴻海市值約1兆1,090億元，如以每股114元計算台塑化的市值約1兆859億元，鴻海再度重返市值后座。 
台股市值王目前還是台積電穩居寶座，台積電今日股價收平，以每股250元計算的市值約6兆4,825億元。投顧人士表示，蘋果概念股逐漸有走出谷底的跡象，蘋概三王股價也出現轉強走勢，尤其一直處在整理階段的鴻海，今日爆量急漲後，雖可能短線陷入整理，但中期走勢仍可樂觀期待，對其市值增長有所助益；反之，國際油價在今年表現還是平平，對台塑化目前股價缺乏激勵性，也影響其股價的走向。 
上周五為止，台股市值前十大為：台積電、台塑化、鴻海、中華電、台塑、台化、南亞、大立光、國泰金及富邦金。 
鴻海去年每股純益繳出8.03元，略高於前年8.01元，優於法人預期，亞系外資認為秀出「肌肉」有助重建投資人信心，將投資評等升為「買進」，目標價從75元大幅提升至93.5元。 
亞系外資表示，去年鴻海第四季每股盈餘貢獻主要來自毛利率、營益率提升，有助重建投資人信心將投資評等從「持有」升為「買進」，目標價從75元大幅提升至93.5元。亞系外資預估，鴻海利潤率將逐步改善，表現將超越疲弱的上半年市場，且隨著利潤的改善，鴻海將更積極鞏固iPhone市占率，將對同業形成壓力。 
針對鴻海去年財報，日系外資先前率先看多，評等升至「加碼」，目標價從81.7升至84元。美外則維持「中立」看法，目標價86元。","台塑化,鴻海,台積電,中華電,台塑",聯合新聞網,https://udn.com/news/story/7251/3730883
台股漲1.59點 鴻海漲停,2019/4/1 14:01,股市,台北股市今天開高走低，收盤漲1.59點，為10642.63點，漲幅0.01%，成交金額新台幣1530.56億元,"台北股市今天開高走低，收盤漲1.59點，為10642.63點，漲幅0.01%，成交金額新台幣1530.56億元。 
加權指數開盤為10714.68點，盤中最高10735.07點，最低10627.01點；不含金融股指數8976.92點，漲10.85點。 
八大類股漲跌幅：泥窯股漲0.34%、食品股漲0.13%、塑化股跌1.12%、紡織股跌0.69%、機電股漲0.71%、造紙股跌0.27%、營建股跌0.22%、金融股跌0.63%。 
委買張數1240萬8066張，委賣張數861萬421張，成交張數551萬7461張。 
收盤時上漲383家，下跌448家，持平110家。 
成交量前5名個股為元大滬深300正2、富邦VIX、鴻海、華通、欣興。 
漲幅前5名個股為玉晶光、泰碩、星通、鴻海、悅城。 
跌幅前5名個股為尚志、華上、清惠、力特、華孚。","個股,金融股",聯合新聞網,https://udn.com/news/story/7251/3730972
郭台銘是2020熱門人選？鴻海市值重返股后,2019/4/1 12:48,產經,高雄市長韓國瑜今天上午到進行施政報告，2020大選話題火熱，韓受訪時說，對於是否參選2020總統，韓國瑜說目前也許還有...,"高雄市長韓國瑜今天上午到進行施政報告，2020大選話題火熱，韓受訪時說，對於是否參選2020總統，韓國瑜說目前也許還有其他人馬表達參選意願，他表示靜觀其變，尤其早上還傳出鴻海總裁郭台銘也是熱門人選，鴻海（2317）今天的股價表現也相火熱，盤中一度奔上漲停，成交量逼近15萬張。 
鴻海股價今日開高走高，一度攻上漲停板，因爆量急漲，市值隨之大增，盤中市值超過台塑化（6505）重返市值后座，市場認為，鴻海上季獲利表現不俗，毛利率衝上7%，法人普遍看好，而郭台銘近來來不斷的強力回補持股，成為這波強漲的最大贏家，他目前手中持有鴻海股票13.32億股，市值也從979.02億元跳增至1076.26億元，單日增加約近百億。 
鴻海董事長郭台銘參選2020的討談論度增溫。報系資料照 分享   facebook","鴻海,韓國瑜,郭台銘",聯合新聞網,https://udn.com/news/story/7240/3730796
影／2020說不定還有其他人？ 韓國瑜：靜觀其變,2019/4/1 12:01,要聞,高雄市長韓國瑜今天上午到進行施政報告，休息時間接受媒體聯訪，對於是否參選2020總統，韓國瑜說目前也許還有其他人馬表達參...,高雄市長韓國瑜今天上午到進行施政報告，休息時間接受媒體聯訪，對於是否參選2020總統，韓國瑜說目前也許還有其他人馬表達參選意願，他表示靜觀其變，尤其早上還傳出鴻海總裁郭台銘也是熱門人選，韓國瑜說反正也還沒開始領表，他目前是以靜觀其變來面對。媒體再追問如果國民黨徵召他，韓國瑜再度表示目前不考慮，所有心思都在投入高雄的建設上。高雄市長韓國瑜今天上午到進行施政報告，休息時間接受媒體聯訪，對於是否參選2020總統，他表示靜觀其變。記者劉學聖／攝影 分享   facebook     高雄市長韓國瑜今天上午到進行施政報告，休息時間接受媒體聯訪，對於是否參選2020總統，他表示靜觀其變，民進黨團拉出反對一國兩制布條表達意見。記者劉學聖／攝影 分享   facebook     高雄市長韓國瑜今天上午到進行施政報告，休息時間接受媒體聯訪，對於是否參選2020總統，他表示靜觀其變。記者劉學聖／攝影 分享   facebook     高雄市長韓國瑜今天上午到進行施政報告，休息時間接受媒體聯訪，對於是否參選2020總統，他表示靜觀其變。記者劉學聖／攝影 分享   facebook     高雄市長韓國瑜今天上午到進行施政報告，休息時間接受媒體聯訪，對於是否參選2020總統，他表示靜觀其變。記者劉學聖／攝影 分享   facebook,韓國瑜,聯合新聞網,https://udn.com/news/story/6656/3730642
外資目標價喊進9字頭 鴻海股價飆漲停,2019/4/1 12:07,股市,鴻海（2317）去年每股盈餘（EPS）繳出8.03元，略高於前年8.01元，優於法人預期，亞系外資認為秀出「肌肉」有助...,"鴻海（2317）去年每股盈餘（EPS）繳出8.03元，略高於前年8.01元，優於法人預期，亞系外資認為秀出「肌肉」有助重建投資人信心，將投資評等升為「買進」，目標價從75元大幅提升至93.5元。 
在外資力挺下，帶動鴻海買盤大舉回籠，今（1）日股價開高走高，盤中一度攻上漲停板，截至午盤大漲逾9%，股價最高來到80.8元，重回80元大關，成交量逼近12萬張。 
亞系外資表示，去年鴻海第四季每股盈餘貢獻主要來自毛利率、營益率提升，有助重建投資人信心將投資評等從「持有」升為「買進」，目標價從75元大幅提升至93.5元。 
亞系外資預估，鴻海利潤率將逐步改善，表現將超越疲弱的上半年市場，且隨著利潤的改善，鴻海將更積極鞏固iPhone市佔率，將對同業形成壓力。 
針對鴻海去年財報，日系外資先前已率先表態看多，評等升至「加碼」，目標價從81.7升至84元。至於美系外資則維持「中立」看法，目標價86元。 
鴻海去年第四季合併營收創1.8兆元新高，季增31.6％、年增4.6％。毛利率7％、營益率3.6％，優於第三季5.9％、2.3％及前年同期6.1％1.9％，雙創近7季高點，本業獲利能力顯著提升。 
鴻海去年第四季歸屬母公司稅後淨利626.18億元，季增逾1.5倍、但年減12.6％，仍創歷史第3高。淨利率0.53％，低於第三季1.8％及前年同期4.1％，每股盈餘4.06元，優於第三季1.57元、低於前年同期4.14元。 
合計鴻海去年合併營收創5.29兆元新高，年增12.47％，但毛利率創6.3％新低，所幸營益率谷底回升至2.6％。歸屬母公司稅後淨利1290.65億元，年減7％，淨利率2.4％，仍分創近5年、近6年低點，然因減資2成挹注，每股盈餘8.03元，略優於前年8.01元。鴻海董事長郭台銘。 圖／聯合報系資料照片 分享   facebook",鴻海,聯合新聞網,https://udn.com/news/story/7251/3730664
