TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
郭台銘示警政府：比金融海嘯更大的海嘯即將來臨,2019/6/2 12:12,要聞,鴻海董事長郭台銘今日一早以國民黨黨內初選候選人身分出席公開活動接受訪問時示警政府應注意貿易大戰的影響，並說「我們的老百...,"鴻海董事長郭台銘今日一早以國民黨黨內初選候選人身分出席公開活動接受訪問時示警政府應注意貿易大戰的影響，並說「我們的老百姓沒有看到這一次會比金融海嘯更大的海嘯即將來臨，所造成的經濟崩潰，這是我看到的。」 
郭台銘說，「我今天早上六點就起來。全世界各地，我看到中美貿易大戰越演越烈，科技戰爭也同時上演。我給美國、給日本，包括我的客戶、我的供應商、我的經濟學家、金融學家，我覺得我要是蔡總統的話，我現在應該坐在總統府召開國安級的經濟彙報。因為大家不曉得，世界的經濟將會在數月，甚至數週內產生急劇的變化，這影響到不只是製造業、工業，影響到的是股價、影響到匯率、影響到中小企業，我們很多企業的生存，甚至影響到將來的消費經濟。所以我在這裡要強力的呼籲蔡總統，要重視這個問題，即將發生金融海嘯，我不能講金融海嘯，這一次可能發生比金融海嘯還要大的問題，都有可能在短的時間出現，那我們政府有任何作為嗎？」 
郭台銘強調，「我現在就是說，我很有感的就是要提出來，如果這個問題不能重視，台灣是不能置身事外，對中美經濟貿易產生的嚴重性才剛剛開始，我最近有跟很多中小企業座談，很多的模具、很多東西他們都拿不到訂單，我覺得任何企業開始拿不到訂單，這個問題的嚴重性超乎大家的預估，更超乎大家想像。我今天早上六點就開始打電話，所以我憂心忡忡，我倒不憂心昨天的造勢，我只憂心我們政府沒有所作為，我們的老百姓沒有看到這一次會比金融海嘯更大的海嘯即將來臨，所造成的經濟崩潰，這是我看到的。」鴻海董事長郭台銘今日一早以國民黨黨內初選候選人身分出席公開活動接受訪問時示警政府應注意貿易大戰的影響。聯合報系資料照／記者高彬原攝影 分享   facebook     ",金融海嘯,聯合新聞網,https://udn.com/news/story/12653/3848281
參選總統獲馬英九支持 郭台銘：我跟馬一點關係都沒有,2019/6/1 14:43,要聞,投入國民黨總統初選的鴻海董事長郭台銘，一直被指獲前總統馬英九支持。郭台銘中午受訪時2度表示，「我與馬英九一點關係都沒有...,"投入國民黨總統初選的鴻海董事長郭台銘，一直被指獲前總統馬英九支持。郭台銘中午受訪時2度表示，「我與馬英九一點關係都沒有」，強調支持馬是讓馬辦基金會，不是支持馬選總統，大家不要把他跟馬擺在一起，「我跟馬一點關係都沒有」。 
郭台銘說，當初支持馬英九基金會辦論壇與各種活動，大家都去了，連在美國把馬罵一頓的高雄市長韓國瑜都去馬英九基金會舉辦的論壇，但「我與馬英九一點關係都沒有，大家不要造謠生事」。投入國民黨總統初選的鴻海董事長郭台銘，一直被指獲前總統馬英九支持。郭台銘中午受訪時2度表示，「我與馬英九一點關係都沒有」，強調支持馬是讓馬辦基金會，不是支持馬選總統，大家不要把他跟馬擺在一起，「我跟馬一點關係都沒有」。記者周志豪／攝影 分享   facebook","馬英九,郭台銘,韓國瑜",聯合新聞網,https://udn.com/news/story/12653/3847184
鴻準 平均薪資近600萬,2019/5/31 23:25,產經,上市櫃公司去年員工平均薪資出爐，由鴻海集團旗下鴻準以596萬元奪下最佳員工待遇公司寶座，鴻海也不遑多讓，以323.5萬元排名第六，若扣除投控公司，則鴻海晉升至第二名；另股王大立光排150名，權王台積電則以200萬元排名第21。,"上市櫃公司去年員工平均薪資出爐，由鴻海集團旗下鴻準以596萬元奪下最佳員工待遇公司寶座，鴻海也不遑多讓，以323.5萬元排名第六，若扣除投控公司，則鴻海晉升至第二名；另股王大立光排150名，權王台積電則以200萬元排名第21。 
台灣證券交易所統計，上市公司員工去年薪資前十名依序是鴻準、三商、上緯投控、勤益投控、大眾投控、鴻海、旭隼、永豐餘、聯發科、太極能源。其中排第二至五名的三商、上緯投控、勤益投控、大眾投控屬投控業，因員工多以集團高階主管兼任為主，相較一般企業涵蓋各層級員工，其平均薪資相對不具代表性。 
另據櫃買中心統計，上櫃公司員工去年薪資前十名依序是，崑鼎投控、鑫聯大投控、環瑞醫、晶焱、浩鼎、斐成、原相、智擎、信驊、崇越電。 
可明顯看出上櫃公司中以生技業待遇較佳，若扣除投控公司，環瑞醫、浩鼎可排名到第一名、第三名，智擎也名列前十大；上櫃公司第二名則是靜電防護（ESD）IC廠商晶焱。 圖／經濟日報提供 分享   facebook","薪資,鴻海,智擎",聯合新聞網,https://udn.com/news/story/7240/3846415
堵非法移民 美對墨加稅 波及台廠,2019/5/31 23:49,產經,美國總統川普再祭出關稅戰，宣布十日起對所有墨西哥輸入美國的商品加徵百分之五關稅，並逐漸增加至百分之廿五，直到墨西哥非法移民停止進入美國的問題解決為止。,"川普對墨西哥輸美商品加徵關稅舉措，波及在墨國設廠的日本汽車業者。圖為豐田在墨國蒂華納設立的汽車製造工廠。 （路透） 分享   facebook     美國總統川普再祭出關稅戰，宣布十日起對所有墨西哥輸入美國的商品加徵百分之五關稅，並逐漸增加至百分之廿五，直到墨西哥非法移民停止進入美國的問題解決為止。 
國內多家電子大廠場都在墨國設廠，其中超過九成產能都在墨西哥的伺服器大廠緯穎，受到壓力，緯穎代工廠緯創恐受波及；英業達伺服器部門的一成五營收是從墨西哥出貨到美國，仁寶墨西哥廠目前是閒置狀態。 
白宮發表聲明指出，六月對墨西哥加稅百分之五後，七月將調至百分之十、八月增至百分之十五、九月是百分之廿，直到十月一日達百分之廿五；除非墨西哥採取阻擋無證移民的做法，否則這項稅率將永久實施。墨西哥副外長表示，墨國正常反應是回敬關稅，但此舉將導致貿易戰。 
目前正值美國、墨西哥和加拿大政府尋求各國國會通過「美墨加貿易協議」（USMCA）之際，美墨加去年談妥協議，以取代「北美自由貿易協定」。墨西哥的USMCA首席談判代表Ken Smith Ramos日前指出，美中貿易戰升溫是墨西哥的機會，中國和其他亞洲國家原本可能以墨西哥為對美出口平台。不過，川普政府若對墨國加徵關稅，墨國原本受惠機會可能消失。墨西哥是美國第三大貿易夥伴，去年對美出口額為三四六五億美元。 
台灣電子業先前看上美墨邊境設立的保稅區享有稅率優惠，多數廠商於當地設立工廠，再出口至美國市場。緯穎昨天發布聲明表示，根據目前有限的美國官方消息，還有許多具體規則與細節仍需要釐清；緯穎已有多個備案，並與客人討論中。 
法人表示，緯創目前在大陸中山廠，生產桌機與伺服器用的主機板，出貨到鴻海的墨西哥廠組裝，因此沒有影響。緯創自己的墨西哥廠生產數量不多的物聯網產品，影響很小，但緯創幫緯穎代工伺服器，這方面可能受到牽連。 
英業達指出，目前因應方式是向美國申請自由貿易區，向美國海關報備，未來英業達墨西哥廠的貨物是要進到美國，希望美國把英業達墨西哥廠的倉庫，視為美國倉庫的一部分，這樣對英業達的加工品較無影響。 
仁寶昨天說，公司在二○一一年向東芝購買墨西哥的電視組裝廠，隨著東芝不做電視機，出貨量已經變少。 
","墨西哥,移民,東芝,關稅,貿易戰",聯合新聞網,https://udn.com/news/story/7238/3846167
不拚造勢 郭台銘主題走基層、朱立倫談政策、王拚組織,2019/6/1 13:45,要聞,挺韓團體下午在凱道為高雄市長韓國瑜辦造勢大會，為國民黨總統初選點燃戰火。但有別於有韓流加持的韓國瑜，鴻海董事長郭台銘選...,"挺韓團體下午在凱道為高雄市長韓國瑜辦造勢大會，為國民黨總統初選點燃戰火。但有別於有韓流加持的韓國瑜，鴻海董事長郭台銘選擇主題式走訪基層，新北市前市長朱立倫則勤端政策牛肉，立委王金平則以充沛人派拚組織戰，4個主要參選人各擅勝場，也以不同戰術殺出血路。 
郭台銘自表態參選總統以來，先是花市買花幫記者綁鞋帶，隔天又夜宿農戶，展現親民身段，之後媒體專訪、戰車掃街一樣沒少。臉書也偶開直播，表達對當前政局想法，動作頻頻。 
自5月15日國民黨通過總統初選辦法當天起，郭台銘半個月內，還以主題式走訪基層，先是到花東了解產業，繼之前往雲林展開2天1夜「橫掃雲林六鄉鎮」行程，本周則是到嘉義縣市展開「嘉義民主之行」，大有前總統馬英九競選時Long Stay影子。 
表態最早、原本最被黨內看好的朱立倫，農曆春節前就開始啟動臉書直播，要拉近與年輕選民距離，之後更在個人臉書自製「台灣更好」直播節目，邀政界人士一起討論時政，端出對各項議題或地方建設的政策牛肉爭取支持。 
此外，朱立倫投入總統初選以來，也頻繁下鄉，體驗庶民生活「接地氣」。而針對蔡政府施政，還在總統初選別辦法通過前，大動作與黨籍立委一起舉辦「蔡英文執政三年總檢驗」中外記者會，針貶國政，要打響選戰第一砲。 
而王金平宣布參選總統以來，先是出書表述從政心路歷程，爭取支持者共鳴。之後還兩度拜訪前總統馬英九，要化解過去馬王政爭所留下的心結，並去除藍皮綠骨質疑。王金平臉書則以年輕化的用語，以自嘲方式貼近選民，爭取支持。 
此外，擁充沛人脈的王金平，也在全國各地組成各系統王金平之友會動員相挺，王也勇於直接走入市場，先後前往羅東、內湖七三七等夜市掃街測人氣。此外，王5月初還以祭祖名義訪陸，拉高問政格局，也化解過去被認為與對岸關係不睦問題。國民黨總統初選參選人朱立倫今到新北市新店國校里擔任環保志工。記者施鴻基／攝影 分享   facebook","王金平,韓國瑜,朱立倫",聯合新聞網,https://udn.com/news/story/12653/3847079
美對墨加稅／代工廠警戒 緯創衝擊大,2019/5/31 23:31,產經,美國將對墨西哥調高關稅5%，讓在墨西哥設廠就近服務客戶的代工五哥受衝擊。其中美國九成產能都在墨西哥的伺服器大廠緯穎壓力驟升，代工廠緯創恐受波及。,"美國將對墨西哥調高關稅5%，讓在墨西哥設廠就近服務客戶的代工五哥受衝擊。其中美國九成產能都在墨西哥的伺服器大廠緯穎壓力驟升，代工廠緯創恐受波及。 
昨（31）日緯穎盤中觸及跌停，收盤時大跌9.17%，緯創跌3.85%，在墨西哥無產線的廣達因可能獲轉單，大漲3.88%。 
台灣電子業有不少廠商赴墨西哥設立工廠，再出口至美國市場。以電子代工廠來看，緯創、英業達、仁寶、鴻海、和碩等皆在墨西哥設有工廠。 
緯穎昨天發布聲明表示，根據有限的美國官方消息，仍有許多具體規則與細節需要釐清。緯穎已經有多個備案在和客戶討論。另外，墨西哥積極與美國對談，可能有新的變化，在情勢較明朗後，公司會向外界說明。 
法人表示，緯創目前在大陸中山廠生產桌機與伺服器用的主機板，出貨到鴻海的墨西哥廠組裝，沒有影響。緯創的墨西哥廠生產物聯網（IoT）產品，數量不大，影響很小，但緯創幫緯穎代工伺服器，相對較不利。 
和碩表示，目前墨西哥廠區主要業務以維修居多，占營收比重微乎其微。但不久前和碩董事長童子賢才表示，考慮擴大墨國據點因應貿易戰。英業達伺服器部門中的15%營收是從墨西哥廠出貨到美國。 
英業達昨天說，目前因應方式，是向美國申請自由貿易區，向美國海關報備，未來希望美國把英業達墨西哥廠的倉庫，視為美國倉庫的一部分，對英業達的加工品較無影響。美調高墨國關稅對台灣代工廠影響 圖／經濟日報提供 分享   facebook","墨西哥,緯創,英業達",聯合新聞網,https://udn.com/news/story/7240/3846402
挺韓國瑜凱道造勢 郭台銘：若韓邀請一定會過去,2019/6/1 14:07,要聞,「庶民韓粉後援會」今在總統府前為高雄市長韓國瑜辦造勢大會，韓初選對手、鴻海董事長郭台銘一度表達參與意願，卻遭韓粉嗆不歡...," 
「庶民韓粉後援會」今在總統府前為高雄市長韓國瑜辦造勢大會，韓初選對手、鴻海董事長郭台銘一度表達參與意願，卻遭韓粉嗆不歡迎。但後援會昨深夜發聲明表示，只要支持韓選總統，想參與的都歡迎。郭台銘中午受訪表示，若韓邀請一定會過去。 
郭台銘表示，他已透過管道連繫，問一下韓國瑜是否真誠的「為了中華民國的團結」歡迎他去，還沒得到回覆，如果韓發言希望他去參加，我一定會過去，「現在問題不是韓邀我去」，是後援會發文。 
郭台銘說，與韓國瑜都是中華民國總統初選參選人，初選階段見面可讓人民有多一個選擇，這也是自由選舉的意義，人民覺得他可以就選他，覺得他不行就選韓國瑜。郭認為，他與韓兩人「為中華民國勝選」一定要真誠相對，打敗民進黨才是唯一目標。 
對於一度表達參與挺韓造勢大會遭韓粉奚落，郭台銘表示，沒有熱臉貼冷屁股的問題，「我臉還是很熱」。至於是否跟近舉辦造勢活動。郭說，他下禮拜還有很多經濟活動，「拚造勢或拚經濟，人民會看在眼裏」。「庶民韓粉後援會」今在總統府前為高雄市長韓國瑜辦造勢大會，韓初選對手、鴻海董事長郭台銘一度表達參與意願，卻遭韓粉嗆不歡迎。但後援會昨深夜發聲明表示，只要支持韓選總統，想參與的都歡迎。郭台銘中午受訪表示，若韓邀請一定會過去。記者周志豪／攝影 分享   facebook     ","韓國瑜,郭台銘",聯合新聞網,https://udn.com/news/story/12653/3847118
影／韓國瑜喊恢復年改 郭台銘：開空頭支票誰不會?,2019/6/1 15:45,要聞,鴻海董事長郭台銘1日出席台北市教育局所舉辦的文教活動，由於郭台銘日前表達意願想參加韓粉舉辦的「庶民韓粉後援會」，但卻遭...,"鴻海董事長郭台銘1日出席台北市教育局所舉辦的文教活動，由於郭台銘日前表達意願想參加韓粉舉辦的「庶民韓粉後援會」，但卻遭到韓粉們拒絕，讓郭台銘氣得回「祝福大家玩得愉快」，事後後援會也緊急發聲明表示，想參與的都歡迎。郭台銘被媒體問到是不是會到現場，郭台銘說已經透過管道聯絡高雄市長韓國瑜，現在還沒有得到回覆，但如果韓市長真的希望他過去，他也一定會到場參與活動。而媒體則反問是不是有種「熱臉貼冷屁股的感覺？」郭台銘笑著說「我哪有熱臉貼冷屁股」，甚至摸自己的臉頰幽默回答「我臉還是很熱很熱」。 
而高雄市長韓國瑜日前發表對年金改革的看法，認為現在年改制度對軍公教警退休人員不公平，主張應該要恢復，韓國瑜就提到未來當選總統後，對此郭台銘意有所指酸韓國瑜「沒有餅做大，今天一切都是空談，開空頭支票誰不會，」郭台銘認為都還沒有找到財政來源，就先喊恢復年改，沒有增加我國的外銷，沒有增加稅金、沒有抽富人稅，這一些都是在選舉的空談，他也保證自己不是個會空談的人。鴻海董事長郭台銘被問到下午去不去韓粉造勢大會？郭台銘回答已透過管道問韓國瑜，但仍未得到回覆，兩人見面是讓人民多一個選擇，韓有邀請他就去，外界不要見縫插針。記者周志豪／攝影 分享   facebook","郭台銘,韓國瑜,年改",聯合新聞網,https://udn.com/news/story/12653/3847302
郭台銘喊「我拚經濟 韓拚造勢」,2019/6/1 00:10,要聞,國民黨總統初選兩大王牌較勁，高雄市長韓國瑜和韓粉大會師，今天北上凱道造勢，還有雲林縣長張麗善助陣。鴻海董事長郭台銘昨天向張麗善喊話表示，知道張有很多壓力，但不管雲林縣怎樣表態，張聘他為第一號經濟顧問，他承諾的事已經在做。,"國民黨總統初選參選人郭台銘。 記者蘇健忠／攝影 分享   facebook     國民黨總統初選兩大王牌較勁，高雄市長韓國瑜和韓粉大會師，今天北上凱道造勢，還有雲林縣長張麗善助陣。鴻海董事長郭台銘昨天向張麗善喊話表示，知道張有很多壓力，但不管雲林縣怎樣表態，張聘他為第一號經濟顧問，他承諾的事已經在做。 
「韓國瑜拚造勢，郭台銘拚經濟，這就是國民黨最好的勝選方程式」。郭台銘說，他與韓國瑜各有分工。至於今天挺韓造勢大會，傳出挺韓人士不歡迎他出席，郭回應，那就「祝福大家玩得愉快。」郭台銘表示，台灣現在的問題不只缺電、水、土地、工人、人才、投資六缺，而是七缺，缺一個正確領導人、總統，只要找一個懂經濟的來做，其他就都不缺了。 
針對美麗島電子報董事長吳子嘉爆料韓國瑜有私生女，韓國瑜昨天提告。郭台銘表示，他支持韓國瑜提告，只要韓國瑜有提出要求，他義不容辭，韓國瑜可以免費使用他的律師團。他說，政治選舉應該談公共政策、台灣經濟怎麼拚，絕對不贊成吳子嘉的作法，不應該沒有證據就影射。 
不過，對於國民黨總統初選民調排除手機樣本，主張手機民調的郭台銘很不滿。郭台銘昨天接受國民黨副主席郝龍斌主持的中廣論壇訪問，當面向郝龍斌抱怨，他之前的下鄉行程，沒有任何國民黨大老幫他安排，黨中央不但沒有幫他，他提的意見還都不採納，「我是希望你們國民黨不要卡郭卡太過」。 
郭台銘在節目後受訪表示，國民黨一路以來的初選制度「對誰有利」大家都知道，他認為他在經濟選民有較高支持度，納入手機民調也可以反映首投族的民意，他唯一爭取的，黨中央都不願意，「民進黨都納入，國民黨有什麼好害怕的？」 
","韓國瑜,郭台銘,國民黨,總統大選",聯合新聞網,https://udn.com/news/story/12653/3846439
鴻海待遇好不好？去年員工平均薪資出爐,2019/6/1 00:06,產經,日前有鴻海離職員工在PTT抱怨外國碩士學歷在鴻海月薪只有38K，引起網友熱議。鴻海薪資到底好不好？從證交所最新公布的上...,"日前有鴻海離職員工在PTT抱怨外國碩士學歷在鴻海月薪只有38K，引起網友熱議。鴻海薪資到底好不好？從證交所最新公布的上市公司去年員工平均薪資可以窺見一二，快來看！ 
根據證交所資料，鴻海集團旗下鴻準以596萬元奪下去年上市公司最佳員工待遇公司寶座，鴻海也不遑多讓，以323.5萬元排名第六，若扣除投控公司，則鴻海晉升至第二名。在同一份資料中顯示，鴻海員工有4,156人。因數據涵蓋基層到高層，雖無法看出最高、最低的極端值，但可作為與相同產業的比較參考數值。 
鴻海董事長郭台銘先前指出，若選上總統，將解決台灣年輕人低薪問題。之後有鴻海離職員工在PTT發文，表示鴻海只給薪38K。鴻海對該事件發布聲明，該離職員工並無海外碩士學歷，且聲稱三年未調薪並非事實。後來郭董以潑糞說回應，「網路上現在抹紅、抹黑的，甚至往我身上要潑大便的都有，現在對這個事情只能說無奈。」 
鴻海聲明稿指出，集團薪資單從2015年即採電子化作業，每年調薪計畫視各事業單位營運績效而調整。經查文章中該員2013年入職時月薪4萬元，之後於2014年月薪增加至4.3萬元、2015年再增加至4.74萬元。鴻海2017年整體平均調薪10%時，該員已離職。 
上市櫃公司去年員工平均薪資31日晚間出爐，由鴻海集團旗下鴻準以596萬元奪下最佳員工待遇公司寶座，鴻海也不遑多讓，以323.5萬元排名第六，若扣除投控公司，則鴻海晉升至第二名；另「股王」大立光排150名，「權王」台積電則以200萬元排名第21。 
據證交所統計，上市公司員工去年薪資前十名上櫃公司依序是，鴻準、三商、上緯投控、勤益投控、大眾投控、鴻海、旭隼、永豐餘、聯發科、太極能源。其中，排名第二至五名的三商、上緯投控、勤益投控、大眾投控屬於投控業，因員工多以集團高階主管兼任為主，相較一般企業涵蓋各層級員工，其平均薪資相對不具代表性。","鴻海,薪資",聯合新聞網,https://udn.com/news/story/7240/3846546
外資終止連17賣 台股上年線,2019/6/1 00:00,股市,"中國商務部暗示不會將蘋果列為貿易戰報復對象，台股昨（31）日由台積電、鴻海、大立光等蘋概三王吹響反攻要角，重登年線大關，外資終止連17賣，回補19億元。但累計5月仍賣超1,449億元，史上第四大紀錄。","台股示意圖。 報系資料照 分享   facebook     中國商務部暗示不會將蘋果列為貿易戰報復對象，台股昨（31）日由台積電、鴻海、大立光等蘋概三王吹響反攻要角，重登年線大關，外資終止連17賣，回補19億元。但累計5月仍賣超1,449億元，史上第四大紀錄。 
法人表示，市場賣壓減輕，台股下周有機會挑戰月線10,526點反壓，多空聚焦美中貿易談判進度、美國供應管理協會（ISM）製造業採購經理人指數（PMI）、歐洲央行（ECB）利率會議、外資賣壓是否宣洩完畢、台積電股東會、5月營收等六大關鍵。 
市場本擔心蘋果產品恐成中國報復對象，但中國商務部稱會保障外資企業合法權益，激勵昨日蘋概股全面轉強，推升指數開高走高，終場大漲115點收10,498點，拉出連二日收紅走勢，並克服年線10,417點反壓，成交量則較前一日放大至1,263億元。 
台股本周回測半年線後收腳，市場殺低意願不高，加上政府代操基金進場點火與八大公股行庫持續護盤扮演重要關鍵，周線收漲170點或1.6%，終止連三黑；月線雖然下跌469點或4.2%，且終結連四紅走勢，但相較其他亞股跌幅5.8%至9.4%不等，相對抗跌。 
三大法人昨日同步買超，外資轉為買超19億元，但買超前十名標的仍以富邦VIX、元大滬深300正2等ETF，以及新光金、台新金等金融股為主；外資分別續賣鴻海、台積電1.2萬張、3,386張，各為連14賣、連20賣。 
美中貿易戰5月初重新開打，外資自5月8日開始賣股閃人，至昨日終止連續17日賣超，總計5月共22個交易日中，僅四日買超，5月賣超金額達1,449億元，排名史上第四大單月賣超紀錄；外資回溫，連續16日買超的八大公股行庫則轉為賣超18.5億元。 
大型本土券商分析，台股短線自10,227低點反彈287點，再度站回年線，但美中貿易戰短期內看不到重啟協商可能，建議反彈到月線至季線10,645點壓力區宜保守應對，可留意股價偏低的蘋概股，以及市占率有望拉升的IC設計股。 經濟日報／提供 分享   facebook","外資,台積電",聯合新聞網,https://udn.com/news/story/7251/3846371
夏普PC事業 三年內掛牌,2019/6/1 00:00,產經,夏普社長暨鴻海集團副總裁戴正吳昨日在Computex參觀自家單位展示中的DynaBook新品以及商業應用，他表示，將盡快推出OLED筆電。夏普PC事業也訂下二至三年內邁向東證一部掛牌上市的目標，更可能因營運改善速度而提早掛牌。,"夏普社長暨鴻海集團副總裁戴正吳昨日在Computex參觀自家單位展示中的DynaBook新品以及商業應用，他表示，將盡快推出OLED筆電。夏普PC事業也訂下二至三年內邁向東證一部掛牌上市的目標，更可能因營運改善速度而提早掛牌。 
戴正吳提到，旗下DynaBook在夏普投資兩個月就賺錢了，計畫朝向東證一部掛牌，計畫上是在兩三年掛牌。 
不過順利的話也有可能提早，該部門相當重要，能強化夏普IT發展。 
夏普是在2018年10月1日以約40億日圓的價格收購了東芝（Toshiba）旗下的PC 事業80.1%股權，將其收歸為子公司，並讓DynaBook品牌重新出發，並在今年首度登台發布新品，預定第3季銷售，主攻商用市場。","夏普,戴正吳,筆電",聯合新聞網,https://udn.com/news/story/7240/3846195
郭台銘想去挺韓造勢大會遭拒？韓粉後援會發聲明歡迎,2019/6/1 00:00,要聞,挺高雄市長韓國瑜選總統的「庶民韓粉後援會」，今天（6/1）將在總統府前辦造勢大會，韓初選對手、鴻海董事長郭台銘一度表達...,"挺高雄市長韓國瑜選總統的「庶民韓粉後援會」，今天（6/1）將在總統府前辦造勢大會，韓初選對手、鴻海董事長郭台銘一度表達參與意願，但卻遭韓粉嗆不歡迎，讓郭昨回酸「祝福大家玩得愉快」。後援會昨天深夜發聲明表示，想參與的都歡迎。 
「庶民韓粉後援會」聲明?事表示，針對最近各界強烈表達意願參與6月1日(六)庶民韓粉後援會所辦的韓國瑜參選總統凱道造勢大會，我們謹此表明：任何個人與團體，只要是支持韓國瑜參選總統，與本會有相同立場及理念的朋友，都熱烈歡迎參加。 圖／擷取自「庶民韓粉後援會」臉書  分享   facebook","韓國瑜,郭台銘,總統府",聯合新聞網,https://udn.com/news/story/120525/3846485
冷眼集／人氣土包子 更要有真材實料,2019/6/1 12:58,要聞,高雄市長韓國瑜今天登凱道，參加首場總統級黨內初選選造勢活動。支持者活動前就先喊出「爆場」的目標，展現韓粉高漲的情緒。實際上，韓國瑜的人氣毋庸置疑，他今天在凱道發表國政願景及報告參選總統的心路歷程，能否讓聲勢脫離對流層，順利上升到平流層，就看韓國瑜的主張能否脫離口號，順利鋪展。,"高雄市長韓國瑜今天登凱道，參加首場總統級黨內初選選造勢活動。支持者活動前就先喊出「爆場」的目標，展現韓粉高漲的情緒。實際上，韓國瑜的人氣毋庸置疑，他今天在凱道發表國政願景及報告參選總統的心路歷程，能否讓聲勢脫離對流層，順利上升到平流層，就看韓國瑜的主張能否脫離口號，順利鋪展。 
韓國瑜的口才，是優勢也是劣勢，一句「高雄發大財」，加上精準掌握人民對於民進黨長期執政的不耐，讓高雄選情逆勢翻轉。對民眾來說，韓國瑜的話朗朗上口，好的、不好的都是鎂光燈焦點。但韓國瑜自己知道，要選總統，光靠人氣是不足的，過去就曾透露，若要選總統，要找國政顧問團的想法。 
過去幾個月來，韓國瑜被綁在高雄，市政問題和個人是否參選總統的規畫，媒體與議會每日數問，韓國瑜擠出時間回答個兩句，主張或想法被撕裂為一塊塊名詞，透過挺韓、反韓勢力渲染，反而讓外界對於他的質疑越來越深。 
韓國瑜在造勢場合可以口若懸河，鼓動民眾情緒，但要將整套想法傳遞給人民並不容易。國民黨初選將舉辦政見發表會，新北市前市長朱立倫、國民黨立委王金平甚至鴻海董事長郭台銘，都曾透露自己主張的方向；備受鐵粉期待的韓國瑜，是否能順利克服政見發表的關卡，讓人看到「土包子」的真材實料。 
韓國瑜今天要報告自己的心路歷程和國政願景，如同提前舉辦自己的政見發表會，要讓「台灣安全、人民有錢」這句動人的口號，變成足以讓人相信國家遠景。因此，這場造勢大會，除了讓韓粉展現熱情外，對韓國瑜來說，要訴求的，更應是鏡頭以外的「非韓粉」。 
","韓國瑜,願景",聯合新聞網,https://udn.com/news/story/120525/3846988
16檔內資掃貨 搶反彈,2019/6/1 00:00,股市,政府買盤點火，加上投信低接、外資轉買，台股昨（31）日連二漲，技術面形成破底翻；鴻海、台積電等16檔低基期股，因內資分道卡位躍反彈先鋒，將是台股6月天的衝鋒焦點。,"台股示意圖。 報系資料照 分享   facebook     政府買盤點火，加上投信低接、外資轉買，台股昨（31）日連二漲，技術面形成破底翻；鴻海、台積電等16檔低基期股，因內資分道卡位躍反彈先鋒，將是台股6月天的衝鋒焦點。 
大盤昨日拉抬逾百點，籌碼面並在八大公股行庫、勞退代操等政府相關資金連日護盤，外資終結連17賣、轉買19億元，合計與投信、自營商總買超32億元。 
台股上演破底翻，累計5月月線跌469點，拉出271點下影線，公股護航跌深大型股有功，伴隨季底、上半年結算倒數，投信伺機低接，兩大內資勢力搶進的台積電、鴻海、友達、力成、英業達、台塑化、裕隆等16檔轉強股，將扮反彈指標。 
鴻海近十個交易日獲公股買超2萬張，本周止跌轉漲3.5%。大和資本最新報告，持續列鴻海為台股首選，看好成本控制有效提升鴻海毛利，加上子公司步上正軌，目前評價比多數電子股有吸引力。 
花旗環球證券出具華為風暴對面板業分析，預測中期55、65、75吋大尺寸面板還有跌價風險，不過友達價值轉型，拓展差異化產品，華為風暴影響小；永豐投顧則給友達「買進」評級。 
摩根士丹利調查指出，瑞昱主力的真無線藍牙耳機幾乎不受貿易戰影響，市場持續供不應求。 
台塑化昨股東會看好國際海事組織（IMO）限制船舶用油硫含量，低硫油、柴油價格將上漲，外資圈最早由?豐證率先喊台塑化將大幅受惠，花旗也跟進翻多。 
 圖／經濟日報提供 分享   facebook","台塑化,鴻海,台股",聯合新聞網,https://udn.com/news/story/7251/3846378
