TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
沈富雄自薦民眾黨不分區 柯文哲：應該會先找他聊一聊,2019/9/26 12:10,要聞,台北市長柯文哲籌組台灣民眾黨，計畫最晚11月初公布不分區立委名單，前立委沈富雄昨說，要全力擦亮民眾黨的不分區立委名單，...,"台北市長柯文哲籌組台灣民眾黨，計畫最晚11月初公布不分區立委名單，前立委沈富雄昨說，要全力擦亮民眾黨的不分區立委名單，讓民眾黨發起人蔡壁如也「嚇一跳」；對此，柯文哲今早受訪說，「我應該會先找他聊一聊」。 
柯文哲表示，沈富雄是老學長，我記得他大我20屆；是否找沈當不分區要談談再說，「我應該會先找他聊一聊」。 
媒體也問柯，沈先前支持前行政院長賴清德、鴻海創辦人郭台銘，兩人於黨內初選的結果卻都落馬；對此，柯文哲笑說「這個...人家也不見得每次投資都失敗好不好。」 
另外，沈富雄預估民眾黨不分區前8席將是安全名單，民眾黨是否安排沈進入安全單或第一席，柯文哲則說「沒有啦，其實沈富雄是智商很高的人，好啦，我有機會跟他聊天啦，最近太忙了。」台北市長柯文哲今天早上出席松山慈杯關懷社區揭牌活動時受訪。記者翁浩然／攝影 分享   facebook","台灣民眾黨,柯文哲,沈富雄",聯合新聞網,https://udn.com/news/story/6656/4069535
郭台銘再傳爭取親民黨提名選總統 親民黨：目前未連繫,2019/9/26 14:13,要聞,曾表達若參選總統會以獨立參選形式投入大選的鴻海創辦人郭台銘，再傳出昨晚親近人士致電藍營基層要角，透露郭將以親民黨提名方...,"曾表達若參選總統會以獨立參選形式投入大選的鴻海創辦人郭台銘，再傳出昨晚親近人士致電藍營基層要角，透露郭將以親民黨提名方式，與台東縣前縣長黃健庭搭擋參選明年正副總統，下周就會對外宣布，盼基層要角支持。 
對此，郭辦上午也仍重申，郭台銘不會爭取親民黨提名參選總統。 
親民黨組織部主任張碩文表示，至目前為止，親民黨沒有與郭台銘聯繫，「尊重郭目前的決定」；郭是有高度格局的企業家，很多中間、愛台灣的選民仍很期待郭能慎重考慮參選總統，但在這個時候不宜陷他於不義。 
但張碩文也提到，郭與立委王金平、台北市長柯文哲、親民黨主席宋楚瑜聯盟的關係一直都在，只是「對方的立場」與合作方式還沒有想好，後續合作模式仍待討論。 
郭台銘在9月16日深夜發表聲明，表示「決定不參與2020連署競選總統」、「不參與總統選舉」，還透過幕僚表示，不會以政黨推薦方式參選。隔天再以臉書上傳影片方式，跟支持者宣布「將不參與2020年總統候選人的連署」。 
隔天郭辦發言人蔡沁瑜受訪時也重申，郭台銘親自向幕僚否認表示，沒有在等親民黨門票，郭已退出這場競選活動。蔡還強調，郭台銘人格特質是做決定前要經深思熟慮，但下決定的事就不會更改，也提到郭之前就說要參選一定獨立參選，立場沒有改變。 
但昨晚郭營檯面上核心人士卻突然致電藍營基層本土派要角，表示「郭台銘要出來了」，下禮拜就會決定要不要用親民黨總統提名機會，跟黃健庭搭配選總統，希望屆時該藍營基層要角能夠支持。 
藍營要角電話中回覆，近日將出席挺國民黨總統參選人韓國瑜造勢活動，該郭營人士還勸該要角不要出席，一起來挺郭台銘。 
該藍營要角親近人士分析，曾說不願再參與政治鬧劇的郭台銘，目前應仍在猶豫是否參選，評估目前仍是拱郭參選成分較大，盼先形成勸進氛圍，讓郭願意點頭參選。 
鴻海創辦人郭台銘。 聯合報系資料照／記者王敏旭攝影 分享   facebook","2020選舉,郭台銘,王金平,宋楚瑜",聯合新聞網,https://udn.com/news/story/12702/4069861
國民黨慰留郭台銘 陳宏昌批改「國瑜黨」,2019/9/26 13:26,要聞,國民黨中常委日前在中常會上決議「慰留」鴻海創辦人郭台銘，郭台銘辦公室則回應「不希望再跟國民黨有所糾纏，不要再來勾勾纏」...,"國民黨中常委日前在中常會上決議「慰留」鴻海創辦人郭台銘，郭台銘辦公室則回應「不希望再跟國民黨有所糾纏，不要再來勾勾纏」。相較日前國民黨前中評委陳宏昌批國民黨總統參選人韓國瑜而被退黨，陳宏昌說，國民黨乾脆改名叫國瑜黨。 
陳宏昌今年8月在蔡總統參拜湧蓮寺時，突然語出驚人說，兒子問他「為什麼國民黨提名一個整天打麻將、吃喝玩樂、抱女人的人當總統？」，事後國民黨開除陳宏昌的黨籍，韓陣營也喊出不道歉就提告，甚至寄出存證信函。 
陳宏昌今接受媒體受訪指出「國民黨為錢巴結郭台銘，有夠噁心、不要臉」。陳下午受訪表示，這是他說的沒有錯，郭台銘已經不要這個黨，卻口口聲聲要慰留，那之前為何要一直罵人家，要就好聚好散，幹嘛還去講人家壞話。 
請社會評評理這種這黨，陳宏昌說，他在湧蓮寺講的話「句句事實」，也是韓國瑜自己承認的話，國民黨卻要開除他「這樣對嗎」，他有45年的黨齡，說開除就火速一天完成，相較郭台銘他真的是是天壤之別。 
陳宏昌說，到目前為止韓都還沒有提告「我歡迎他趕快告」，用存證信函要來嚇他「我又不是被嚇大的」，如果韓希望法院認證，他一定奉陪到底。 
陳宏昌說，國民黨乾脆改名叫國瑜黨，怎麼會有這麼爛的政黨，也奉勸所有人，要進去趕快進去，要離開就趕快離開，國民黨要就趕快清黨。國民黨今年8月火速開除前中評委陳宏昌的黨籍，近期卻慰留鴻海創辦人郭台銘，陳宏昌說，國民黨乾脆改名叫國瑜黨。圖／報系資料照片 分享   facebook","2020選舉,韓國瑜,郭台銘",聯合新聞網,https://udn.com/news/story/12702/4069768
又傳披橘袍 郭辦：不會爭取親民黨提名,2019/9/26 14:18,要聞,宣布不參與2020年總統候選人的連署的鴻海創辦人郭台銘，昨晚傳出親近人士致電藍營基層要角，透露郭台銘將以親民黨提名方式，與台東縣前縣長黃健庭搭擋參選明年正副總統，下周會對外宣布。不過，郭台銘辦公室說，郭台銘不會爭取親民黨提名參選總統。,"宣布不參與2020年總統候選人的連署的鴻海創辦人郭台銘，昨晚傳出親近人士致電藍營基層要角，透露郭台銘將以親民黨提名方式，與台東縣前縣長黃健庭搭擋參選明年正副總統，下周會對外宣布。不過，郭台銘辦公室說，郭台銘不會爭取親民黨提名參選總統。 
親民黨組織部主任張碩文表示，到目前為止，親民黨完全還未與郭台銘聯繫、聯絡，並無所謂確定提名郭參選總統決定。但他說，郭台銘、王金平、柯文哲、宋楚瑜聯盟關係一直都在，只是「對方的立場」與合作方式還沒有想好，後續合作模式仍待討論。 
張碩文表示，郭台銘是一位有高度的候選人，很多中間、愛台灣的選民仍很期待郭台銘能慎重考慮參選總統，但郭退出國民黨程序尚仍未完成，「朋友不會撿石頭給盟友」。 
郭台銘多次發出聲明，表示「決定不參與2020連署競選總統」、「不參與總統選舉」。但昨晚郭營核心人士卻突然致電藍營基層本土派要角，表示「郭台銘要出來了」，下禮拜會決定要不要用親民黨總統提名機會，跟黃健庭搭配選總統，希望屆時該藍營基層要角能夠支持。該藍營要角親近人士分析，曾說不願再參與政治鬧劇的郭台銘，目前應仍在猶豫是否參選，評估目前仍是拱郭參選成分較大，盼先形成勸進氛圍，讓郭願意點頭參選。","2020選舉,郭台銘,親民黨",聯合新聞網,https://udn.com/news/story/12702/4069680
郭台銘：絕不接受慰留 與中國國民黨已分道揚鑣,2019/9/26 12:12,要聞,針對鴻海（2317）創辦人郭台銘提出退出中國國民黨申請，國民黨中常會卻在25日通過台北市黨部決議慰留之提案，郭台銘辦公...,"針對鴻海（2317）創辦人郭台銘提出退出中國國民黨申請，國民黨中常會卻在25日通過台北市黨部決議慰留之提案，郭台銘辦公室深表遺憾，今（26）日發聲明表示，雙方已分道揚?，勿再彼此干擾及相互糾纏。 
郭台銘辦公室聲明如下： 
據載國民黨發言人表示「郭台銘依然是國民黨黨員，無庸置疑」，郭台銘先生再度表達不解及遺憾。他強調，昨日一早郝龍斌副主席告知已向吳敦義主席轉達盡速完成退黨程序，吳主席亦承諾會在下午中常會上處理，不料最終國民黨卻言而無信。 
郭台銘先生相當無奈，並再次強調絕不接受慰留，雙方既已分道揚?，未來個人一切言行將與國民黨一概無關，從今爾後無黨一身輕，勿再彼此干擾及相互糾纏。 
鴻海創辦人郭台銘。本報資料照片 分享   facebook","2020選舉,郭台銘",聯合新聞網,https://udn.com/news/story/12702/4069547
郭辦盼國民黨別再來勾勾纏 柯文哲這麼說,2019/9/26 12:03,要聞,北市顧問蔡壁如接受《蘋果新聞網》專訪，針對是否該因鴻海創辦人郭台銘決定不選情報掌握不利而被追究責任，蔡坦言，她9日就接...,"北市顧問蔡壁如接受《蘋果新聞網》專訪，針對是否該因鴻海創辦人郭台銘決定不選情報掌握不利而被追究責任，蔡坦言，她9日就接獲郭董不選的訊息也回報市長；台北市長柯文哲今早受訪則部分否認，柯表示，不會這樣講，他們是說奇怪，郭要選不選的，「我們都不曉得」，他當時還想說「怎麼可能（不選）」。 
針對國民黨昨天下午舉行中常會，對郭台銘退黨改決定慰留，不讓郭退黨；而郭辦幕僚、永齡基金會副執行長蔡沁瑜卻說，郭無黨一身輕，希望不要再跟國民黨糾纏，國民黨也不要再來勾勾纏。柯文哲受訪則表示「那要問郭本人，慰留是別人黨的家務事，我們去管他幹什麼」。 
至於柯在電視節目提到可以與立委王金平、親民黨主席宋楚瑜坐下來聊聊，柯文哲今天則表示，好像沒有這個安排...聊天是可以聊，再講吧。台北市長柯文哲今天早上出席松山慈杯關懷社區揭牌活動時受訪。記者翁浩然／攝影 分享   facebook","2020選舉,柯文哲,郭台銘,蔡壁如",聯合新聞網,https://udn.com/news/story/12702/4069524
邀郭台銘站台？ 藍委：有無支持非韓總統參選人是關鍵,2019/9/26 13:49,要聞,鴻海創辦人郭台銘退出國民黨心意已決，表態將當全職母雞輔選友好立委參選人進國會。但畢竟郭剛與國民黨分手，是否要爭取站台考...,"鴻海創辦人郭台銘退出國民黨心意已決，表態將當全職母雞輔選友好立委參選人進國會。但畢竟郭剛與國民黨分手，是否要爭取站台考驗「系出同源」的國民黨立委參選人。有立委表示，郭是否有支持「非韓」總統參選人是關鍵。 
郭辦對此重申，只要是與郭台銘理念相同的立委參選人，郭都願意以各種方式支持。 
國民黨總統初選結束後，黨內普遍認為郭台銘與國民黨總統參選人韓國瑜個人特質互補，一度力促郭柯合，盼爭取總統大選勝選，帶領立委參選人選舉開紅盤。如今韓、郭合作幾近破局，黨籍立委參選人是否邀郭站台補韓所無法帶來的選票也產生疑慮。 
黨籍立委陳學聖表示，郭台銘在藍營有選票，對被站台者選情能實質加分，只要郭最後不是跟台北市長柯文哲或可能脫黨選總統後的立委王金平站在一起，也沒有派子弟兵與陳對打，當然都歡迎郭來站台，選舉多一個朋友都是好事。 
陳學聖更說，若郭台銘最後能有超然獨立立場，在2020選戰能海納百川，證明台灣首富霸主地位，會建議韓國瑜也應邀請郭站台助選。 
黨籍立委林奕華也認為，郭台銘有一定支持群眾，若能站台相挺當然加分，但黨籍立委參選人是否邀請郭相助，還是要看後續動態發展，以及黨中央對於立委參選人邀郭站台想法，若郭有支持韓國瑜以外總統參選人，或黨中央有意見，邀郭站台不妥。 
林奕華說，若郭台銘最後沒有支持特定總統參選人，回到社會賢達獨立個體高度，即使有支持他黨或無黨立委參選人，藍營立委參選人邀郭站台，就沒有問題。 
有黨籍立委辦公室也說，選舉都希望能眾星拱月，特別是單一選區，要盡可能集合過半力量支持，「能夠是朋友，就不要是敵人」；只要沒有涉及黨紀問題，選戰短兵相接時，要郭台銘願意站台，當然願意力邀。 
黨務人士也認為，藍營基層對郭台銘與跟柯文哲站在一起很有意見，但政治瞬息萬變，若郭願幫國民黨立委參選人輔選，辦活動當然樂意邀約。 
只不過談到郭台銘退黨議題，有黨籍立委表示，黨員入黨與退黨是個人自由，應好聚好散。但陳學聖說，黨中央應讓郭黨籍維持「退黨待命」狀態，山不轉路轉，也許選戰開打後又是重要盟友。 
鴻海集團創辦人郭台銘(右)。本報系資料照 分享   facebook","2020選舉,郭台銘,韓國瑜,柯文哲",聯合新聞網,https://udn.com/news/story/12702/4069823
郭台銘退黨案 國民黨中常會通過予以慰留,2019/9/25 16:05,要聞,鴻海創辦人郭台銘不參選，但郭台銘之前委由幕僚向國民黨台北市黨部提出退黨申請，國民黨中常會今天接受北市黨部建議，正式做出...,"鴻海創辦人郭台銘。聯合報系資料照 分享   facebook      
鴻海創辦人郭台銘不參選，但郭台銘之前委由幕僚向國民黨台北市黨部提出退黨申請，國民黨中常會今天接受北市黨部建議，正式做出不批准退黨案、「予以慰留」的決定，黨主席吳敦義也接受中常委的決定。 
國民黨發言人歐陽龍表示，常會通過慰留後，郭台銘的退黨案就到此為止，黨中央也會透過管道向郭台銘說明常會的決定。 
歐陽龍表示，郭台銘向台北市黨部中正區黨部申請退黨，台北市黨部討論後建議予以慰留，全案送中央黨部秘書長曾永權批示，尊重市黨部的決定予以慰留。 
全案下午中常會討論，歐陽龍轉述，常委發言認為，郭台銘熱愛中華民國，也是大家的好同志，到目前為止仍是國民黨黨員一事，「無庸置疑」，所有中常委最後一致認可中央黨部的批示及市黨部的處理建議。　","郭台銘,北市,國民黨,吳敦義,歐陽龍",聯合新聞網,https://udn.com/news/story/6656/4067963
斷交、學歷爭議後民調 綠黨：部分郭粉回流支持韓國瑜,2019/9/25 15:51,要聞,根據綠黨最新民調，總統蔡英文與高雄市長韓國瑜的民調差距拉近，韓國瑜本週民調支持度略為回升2.2%，蔡英文則小降0.3%...,"根據綠黨最新民調，總統蔡英文與高雄市長韓國瑜的民調差距拉近，韓國瑜本週民調支持度略為回升2.2%，蔡英文則小降0.3%。 ? 
鴻海創辦人郭台銘宣布不選，上週蔡韓雙方差距拉大到16.8%，綠黨本週最新民調，蔡英文略降為48.8%，韓國瑜支持度則回升34.5%，雙方差距拉近到14.3%，顯示藍營整合雖然不算順利，但已有部分郭台銘支持者回流支持韓國瑜，未來的選情有待觀察。 
 
針對中共連續搶下我方兩個邦交國，經詢問民眾，這樣的做法對誰的選情比較有利？ 其中47.9%民眾回答蔡英文、34.5%認為是韓國瑜；針對蔡英文的學歷爭議，總統府特別召開記者會澄清，經詢問民眾對此的看法，其中58.4%認為是抹黑，但也有23.9%相信蔡總統的學歷造假，是否會造成後續選情的影響？還有待後續觀察。 
 
在政黨票的部分，國民黨支持度為37.5%、民進黨27.1%、民眾黨9.4%、時代力量6.4%、綠黨1.9%、台灣基進黨1.4%、親民黨0.7%，其餘政黨包含新黨、台聯等，支持度均低於0.5%。 
 
本民調是由綠黨與三立新聞網94要客訴合作於9月23~24晚間進行，針對全國年滿20歲以上民眾以手機、市話執行調查，共完成1097份（市話554、手機543）經戶籍、年齡、性別加權，在95%信心水準下，抽樣誤差 ±2.96%。 
 
綠黨最新民調，總統蔡英文與高雄市長韓國瑜的民調差距拉近。取自臉書 分享   facebook",2020選舉,聯合新聞網,https://udn.com/news/story/12702/4067905
感恩見面會是否憂韓不請自來 郭辦：入場有限制,2019/9/25 16:54,要聞,鴻海創辦人郭台銘幕僚蔡沁瑜今天表示，郭台銘28日將舉辦首場感恩見面會，不擔心國民黨總統參選人韓國瑜不請自來，因為當天入場...,"鴻海創辦人郭台銘幕僚蔡沁瑜今天表示，郭台銘28日將舉辦首場感恩見面會，不擔心國民黨總統參選人韓國瑜不請自來，因為當天入場要掃QR CODE，且兩人見面不需要用不請自來的形式。 
郭台銘28日將在台北三創生活園區舉辦首場的感恩見面會，蔡沁瑜下午接受媒體聯訪時，對於是否會擔心韓國瑜不請自來表示，不擔心韓國瑜會不請自來，因為當天入場要掃QR CODE。目前也未收到任何兩人的共同友人有聯絡的訊息。 
蔡沁瑜指出，韓國瑜的心力還是放在直播、選舉跟市政比較好，兩人見面就順其自然，也不需要用不請自來的這種形式，畢竟週六是郭台銘與郭粉的見面會，把時間留給郭台銘跟支持者互動比較好。另外，郭台銘在得知見面會報名踴躍，也不排除在原本規劃的6到8場的見面會外，再增加場次。 
對於與台北市長柯文哲的合作，蔡沁瑜表示，即便郭台銘不參選總統，一樣跟柯市府保持相當密切的聯繫，區域立委跟不分區立委名單也會互相討論，在區域立委的部分雙方有達到默契，郭陣營若有推薦人選，民眾黨經過評估後，該選區就不會提名。 
蔡沁瑜指出，郭台銘絕對沒有要與柯文哲成為立法院雙龍頭，把重點放在國會是希望0到6歲國家養、100億身障基金都能夠在立法院有認同的立委推動。她說，好的政策對國家未來發展是好的。 
另外，蔡沁瑜也表示，郭台銘決定不參選後，第一時間就告訴柯文哲，也詢問柯文哲是否需要援助 ，但柯文哲在第一時間就婉拒，郭台銘覺得，以往跟政界人士相處，幾乎沒有遇過這樣的人，很感佩柯文哲的決定，更加深兩人彼此合作的默契。 
對於郭台銘將成立類似日本松下政經塾的郭台銘學院，蔡沁瑜表示，名稱還未定，主要是希望培養媒體科技、政策經濟、政治選舉人才，希望熱愛中華民國，對科技立法、媒體公共事務參與有興趣的年輕人可以透過這樣的管道來為國家服務。","2020選舉,郭台銘,蔡沁瑜,韓國瑜,柯文哲",聯合新聞網,https://udn.com/news/story/12702/4068069
台指期 強勢格局降溫,2019/9/25 23:17,股市,美國眾議院議長宣布對彈劾總統川普展開正式調查，由於眾議院民主黨過半，彈劾案很可能在眾議院通過，造成市場情緒緊張，周二美股收黑，連帶影響昨（25）日台指期開低走低，並向下摜破10日線。,"美國眾議院議長宣布對彈劾總統川普展開正式調查，由於眾議院民主黨過半，彈劾案很可能在眾議院通過，造成市場情緒緊張，周二美股收黑，連帶影響昨（25）日台指期開低走低，並向下摜破10日線。 
美股四大指數全數收黑，尤以費城半導體指數下挫1.6%跌勢最重，昨日電子族群賣壓跟著出籠，台股的蘋概三王台積電（2330）、鴻海和大立光盤中領跌，拖累台指期下行。 
進一步觀察三大期指，電子期主要受到蘋概股及5G概念股拖累，下跌0.5%；金融期、非金電期也受債券殖利率走低拖累及油價拉回，下跌0.8%、0.4%。 
個股期貨方面，台達電現貨因遭內外資逢高調節，股價跌破所有均線支撐，空方留下跳空缺口，期貨價格下跌4.5%；日月光投控期貨則受到ADR下跌影響，期貨價格也下跌2.4%。 
月選擇權未平倉量部分，買權未平倉最大量集中在11,100點，賣權未平倉最大量集中在10,400點，全月未平倉量put/call ratio值由1.39升至1.46。而周選擇權結算後，外資還是維持買入買權（Buy Call）部位較多，而自營商也維持買入買權與賣出賣權（Buy Call Sell Put），選擇權籌碼面未因指數走跌而明顯降溫。 
期貨發行商表示，從量價結構來看，目前台股已經進入今年前兩波所留下套牢區，本波獲利以及解套雙重賣壓，無可避免將會同時呈現，對多頭上攻比較不利。 
至於美中貿易大戰時不時干擾股市，加上川普遭眾議院彈劾調查，雖然參議院通過彈劾案機率偏低，但短線政治紛擾仍衝擊股市，且美中關係改善有限，台指期恐還有修正空間。 
永豐期貨則表示，整體而言，台股受前一日美股走跌而呈現較明顯的回落，目前型態略有高檔頭部的意味，指數跌破5日、10日線，強勢格局降溫，建議現有的偏多部位可稍作減碼。",期貨,聯合新聞網,https://udn.com/news/story/7255/4068603
影／國旗屋4萬多面國旗海 迎接第25周年國慶日升旗,2019/9/25 19:22,地方,桃園市中壢國旗屋屋主張老旺，每年國慶日前夕都自掏腰，用上萬面國旗布置「國旗屋」米干店及雲南文化公園，在旗海飄場熱鬧氣氛...,"桃園市中壢國旗屋屋主張老旺，每年國慶日前夕都自掏腰，用上萬面國旗布置「國旗屋」米干店及雲南文化公園，在旗海飄場熱鬧氣氛下，每年隆重舉行國慶升旗典禮未曾中斷。 
今年邁入第25個周年，獲到各界熱烈回響，郭台銘及韓粉也捐贈大批國旗贊助，預計布置4萬多面國旗旗海，並新增遊行及長街宴，擴大舉行國慶升旗典禮。 
年近80歲國旗屋屋主張老旺，是滇緬游擊隊的孤軍後裔，25年前為宣揚愛國家、敬國旗理念，首次在國慶日當天，自發性高掛國旗及搭建克難式司令台，每年國慶日當天上午10時，隆重舉行升旗典禮。期間曾遇颱風吹毀布置的國旗海會場，但仍風雨無阻舉行國旗升旗典禮。 
為宣揚愛國之心，張老旺在中壢龍岡忠貞市場附近經營的米干店，也布置多面中華民國國旗及國旗海，成為聞名的「國旗屋」景點。近年每逢國慶日前，就有熱心民眾捐國旗，自發性組隊前來參加國慶升旗典禮。前總統馬英九也曾到國旗屋品嘗首地雲南米干小吃，肯定張老旺的敬愛國旗之心。 
今年逢國旗屋國慶升旗25周年，國旗屋米干店及周圍雲南文化公園已布置上萬面飄揚國旗海。張老旺表示，今年逢總統及立法委員大選，預祝所有愛國旗的候選人都能高票當選，因此不分黨派或有任何政治色彩，以「庶人升旗」及來者是客的理念，歡迎所有人愛國旗的民眾踴躍參與，當天不邀請特定人士到場或主持升旗典禮。 
張老旺表示，鴻海集團創辦人郭台銘，十分肯定「國旗屋」國慶日敬愛國旗升旗活動，派員贈送上萬面國旗，加上韓國瑜粉絲也捐了很多國旗，今年預計以4萬多面國旗布置國慶升旗典禮會場。 
10月10日國慶日升旗典禮，當天安排一整天的精彩活動。上午8時起有近千人先分3組隊伍，穿著各民族傳統服飾及重機車隊，分頭到龍岡、忠貞市場遊行慶祝。 
參加國慶升旗典禮民眾，上午9時到國旗屋司令台集合，10點準時舉行升旗典禮，並安排精彩社區及團體表演節目。魅力金三角地方特色產業發展協會在傍晚，也安排百桌長街宴，迎接參加國慶升旗遊客來賓。桃園市中壢區龍岡國旗屋屋主張老旺，每年國慶日發性舉行升旗典禮。今年邁入第25周年，雲南文化公園會場周圍，已高掛布置上萬面旗海飄揚國旗。記者張弘昌／攝影 分享   facebook     桃園市中壢區龍岡國旗屋屋主張老旺，每年國慶日發性舉行升旗典禮。今年邁入第25周年，雲南文化公園會場周圍，已高掛布置上萬面旗海飄揚國旗。記者張弘昌／攝影 分享   facebook     桃園市中壢區龍岡國旗屋屋主張老旺，每年國慶日發性舉行升旗典禮。今年邁入第25周年，雲南文化公園會場周圍，已高掛布置上萬面旗海飄揚國旗。記者張弘昌／攝影 分享   facebook     桃園市中壢區龍岡國旗屋屋主張老旺，每年國慶日發性舉行升旗典禮。今年邁入第25周年，雲南文化公園會場周圍，已高掛布置上萬面旗海飄揚國旗。記者張弘昌／攝影 分享   facebook     桃園市中壢區龍岡國旗屋屋主張老旺，每年國慶日發性舉行升旗典禮。今年邁入第25周年，雲南文化公園會場周圍，已高掛布置上萬面旗海飄揚國旗。記者張弘昌／攝影 分享   facebook     桃園市中壢區龍岡國旗屋屋主張老旺，每年國慶日發性舉行升旗典禮。今年邁入第25周年，雲南文化公園會場周圍，已高掛布置上萬面旗海飄揚國旗。記者張弘昌／攝影 分享   facebook","國旗,國慶,郭台銘",聯合新聞網,https://udn.com/news/story/7324/4068401
國民黨中常會決議慰留 郭台銘：別再勾勾纏,2019/9/26 00:45,要聞,國民黨中常委在昨天中常會上關切鴻海創辦人郭台銘的「退黨」案，由於黨內對是否核准郭的退黨有兩派意見，黨主席吳敦義主動說明台北市黨部及副秘書長杜建德「建請慰留」的建議，在中常委無人反對「共識決」下，最後常會達成「慰留」決議。,"國民黨中常會決議慰留鴻海創辦人郭台銘（左），但郭堅決退黨盼好聚好散。 圖／聯合報系資料照片 分享   facebook     國民黨中常委在昨天中常會上關切鴻海創辦人郭台銘的「退黨」案，由於黨內對是否核准郭的退黨有兩派意見，黨主席吳敦義主動說明台北市黨部及副秘書長杜建德「建請慰留」的建議，在中常委無人反對「共識決」下，最後常會達成「慰留」決議。 
郭台銘辦公室回應，郭台銘已堅決表達退黨立場，也絕對不接受中常委的慰留，盼大家好聚好散。永齡基金會副執行長蔡沁瑜說，知道國民黨要完成退黨程序，郭「相當開心」，她並轉述郭台銘的話說，「不希望再跟國民黨有所糾纏，不要再來勾勾纏。」 
據了解，中常委蕭景田在常會主動關切郭台銘退黨案，他表示，郭台銘不參選總統，之前的風風雨雨都過去了，希望郭仍能以黨員的身分，輔選黨提名的總統和立委參選人，如果不能，也希望郭能協助國民黨的參選人，因為中華民國還是大家的「最大公約數」。 
據了解，郭台銘委由幕僚向北市黨部提出退黨申請後，北市黨部主張慰留，全案上報中央黨部後，黨中央有不同看法，有一派主張郭既然要退黨就應核准，否則郭日後若再攻擊黨或輔選非黨籍參選人，要置黨於何地？北市黨部最後上簽公文因此是「兩案並陳」，一是建請慰留，二是核准生效。 
由於退黨案不須送黨主席批示，面對中常委在常會上主動關切黨中央的最後處置決定，吳敦義當場要杜建德念出北市黨部及杜批示的建議，副主席郝龍斌一度還要阻止。 
據了解，吳敦義雖尊重常會共識未直接做裁示，但吳敦義表示，郭台銘的黨籍及退黨申請在北市黨部，北市黨部的建議和黨副秘書長的批示，都是「建請黨中央慰留，為黨和國家繼續奮鬥」，他不能說「已經生效了」，如果他同意郭要退黨就退好了，和北市黨部看法不同，這豈不是「太奇怪了」。 
","郭台銘,吳敦義,國民黨,2020選舉",聯合新聞網,https://udn.com/news/story/6656/4068972
影／張碩文嗆男人不能出一張嘴 柯酸：他最近在賣藥嗎？,2019/9/25 17:07,要聞,2020總統大選只剩3個多月，外界關注柯文哲是否會爭取親民黨門票，昨日柯受訪回應，「再看看」，而這三個字惹得親民黨組織...,"2020總統大選只剩3個多月，外界關注柯文哲是否會爭取親民黨門票，昨日柯受訪回應，「再看看」，而這三個字惹得親民黨組織部主任張碩文不開心，認為如此神聖的門票，柯文哲怎麼可以如此隨便，吃親民黨的豆腐，並回嗆柯文哲「不要只出一張嘴」，讓大家覺得「歹戲拖棚」。 
面對親民黨的批評，柯文哲今(25)日出席台北市政府警察局破獲「跨國走私海洛因毒品集團」頒獎典禮暨記者會時，聽聞被批只出一張嘴，反酸：「他(張碩文)最近有在賣什麼藥的廣告嗎？」至於被解讀不在意親民黨門票，柯冷回：「我不在意的事情多的是」。 
雖然鴻海集團創辦人郭台銘放棄2020，但仍與柯文哲有密切合作，打算共同推出參選人進軍國會，柯文哲上周已公布第一波參選人名單，郭台銘方面則是打算派出發言人蔡沁瑜對戰國民黨立委陳學聖，挑戰桃園市第六選區（八德、大溪、復興、中壢12里）；至於台中市第五選區（北屯區、北區）則是由永齡基金會顧問郭昕宜對上國民黨立委沈智慧；新北市第10選區（土城、三峽）則由柯文哲借將給郭的台北市政府戰情室前幕僚李縉穎，對戰國民黨提名的新北市議員林金結，此外郭更希望「斗內」柯文哲競選經費，還會幫忙柯家軍站台，對此柯表示要捐錢就照政治獻金規定走，能捐多少就捐多少，是比較好的模式，也歡迎郭董來站台，同樣的道理民眾黨也會協助郭陣營的參選人。台北市刑大破獲跨國走私毒品，台北市長柯文哲前往市刑大頒獎表揚有功員警後接受媒體聯訪。記者徐兆玄/攝影 分享   facebook","2020選舉,柯文哲,張碩文,陳學聖,蔡沁瑜",聯合新聞網,https://udn.com/news/story/12702/4068121
